	subjects	classes	status	B0	Dice	HD95
71	sub_72	3rd-A2	without_pp			
72	sub_73	3rd-A2	without_pp			
73	sub_74	3rd-A2	without_pp			
74	sub_75	3rd-A2	without_pp			
75	sub_76	3rd-A2	without_pp			
76	sub_77	3rd-A2	without_pp	0.0	0.6969696969696969	1.171875
77	sub_78	3rd-A2	without_pp	2.0	0.0	90.0
78	sub_79	3rd-A2	without_pp	2.0	0.0	90.0
79	sub_80	3rd-A2	without_pp			
80	sub_81	3rd-A2	without_pp			
81	sub_82	3rd-A2	without_pp	1.0	0.0	90.0
82	sub_83	3rd-A2	without_pp			
83	sub_84	3rd-A2	without_pp	1.0	0.6560636182902585	1.6366395950317383
84	sub_85	3rd-A2	without_pp			
85	sub_86	3rd-A2	without_pp			
86	sub_87	3rd-A2	without_pp			
87	sub_88	3rd-A2	without_pp	1.0	0.0	90.0
88	sub_89	3rd-A2	without_pp			
89	sub_90	3rd-A2	without_pp	1.0	0.9538461538461539	0.431640625
90	sub_91	3rd-A2	without_pp			
91	sub_92	3rd-A2	without_pp			
92	sub_93	3rd-A2	without_pp			
93	sub_94	3rd-A2	without_pp	1.0	0.0	90.0
94	sub_95	3rd-A2	without_pp	1.0	0.0	90.0
95	sub_96	3rd-A2	without_pp			
96	sub_97	3rd-A2	without_pp			
97	sub_98	3rd-A2	without_pp			
98	sub_99	3rd-A2	without_pp			
99	sub_100	3rd-A2	without_pp			
100	sub_101	3rd-A2	without_pp	1.0	0.0	90.0
101	sub_102	3rd-A2	without_pp			
102	sub_103	3rd-A2	without_pp			
103	sub_104	3rd-A2	without_pp			
104	sub_105	3rd-A2	without_pp			
105	sub_106	3rd-A2	without_pp			
106	sub_107	3rd-A2	without_pp			
107	sub_108	3rd-A2	without_pp	1.0	0.0	90.0
108	sub_109	3rd-A2	without_pp			
109	sub_110	3rd-A2	without_pp			
110	sub_111	3rd-A2	without_pp			
111	sub_112	3rd-A2	without_pp			
112	sub_113	3rd-A2	without_pp			
113	sub_114	3rd-A2	without_pp	1.0	0.0	90.0
114	sub_115	3rd-A2	without_pp			
115	sub_116	3rd-A2	without_pp	1.0	0.0	90.0
116	sub_117	3rd-A2	without_pp			
117	sub_118	3rd-A2	without_pp			
118	sub_119	3rd-A2	without_pp	0.0	0.8446601941747572	0.8813442587852478
119	sub_120	3rd-A2	without_pp			
120	sub_121	3rd-A2	without_pp	2.0	0.0	90.0
121	sub_122	3rd-A2	without_pp	2.0	0.9122807017543859	0.6729328393936092
122	sub_123	3rd-A2	without_pp			
123	sub_124	3rd-A2	without_pp			
124	sub_125	3rd-A2	without_pp			
125	sub_1	Acom	without_pp	2.0	0.0	90.0
126	sub_2	Acom	without_pp			
127	sub_3	Acom	without_pp	0.0	0.7096774193548387	0.8653745770454402
128	sub_4	Acom	without_pp	0.0	0.6554054054054054	1.21875
129	sub_5	Acom	without_pp	0.0	0.638655462184874	0.5387199938297262
130	sub_6	Acom	without_pp	0.0	0.6766169154228856	0.9973056823015206
131	sub_7	Acom	without_pp	1.0	0.0	90.0
132	sub_8	Acom	without_pp	0.0	0.8070175438596492	0.6761718749999999
133	sub_9	Acom	without_pp	0.0	0.6666666666666666	0.945210254192352
134	sub_10	Acom	without_pp	0.0	0.8620689655172413	0.431640625
135	sub_11	Acom	without_pp	0.0	0.7272727272727273	1.4285127878189077
136	sub_12	Acom	without_pp	0.0	0.8481012658227849	0.498046875
137	sub_13	Acom	without_pp	0.0	0.822742474916388	0.5821000814437859
138	sub_14	Acom	without_pp	0.0	0.8	0.7816844582557678
139	sub_15	Acom	without_pp	0.0	0.47443762781186094	2.5606565475463863
140	sub_16	Acom	without_pp	0.0	0.4615384615384615	1.5659527838230127
141	sub_17	Acom	without_pp	0.0	0.6566037735849056	0.5304704904556274
142	sub_18	Acom	without_pp	0.0	0.4	1.3746317923069
143	sub_19	Acom	without_pp	0.0	0.8592592592592593	0.6214805841445923
144	sub_20	Acom	without_pp	0.0	0.7419354838709677	0.75
145	sub_21	Acom	without_pp	0.0	0.7746031746031746	0.8943201184272744
146	sub_22	Acom	without_pp	1.0	0.7403726708074535	0.8523685336112976
147	sub_23	Acom	without_pp	0.0	0.6381766381766383	1.50111985206604
148	sub_24	Acom	without_pp	0.0	0.7054263565891472	0.8327590823173523
149	sub_25	Acom	without_pp	0.0	0.7634408602150538	0.9765625
150	sub_26	Acom	without_pp	1.0	0.0	90.0
151	sub_27	Acom	without_pp	0.0	0.5857142857142857	1.3146347999572756
152	sub_28	Acom	without_pp	0.0	0.6774193548387097	1.3483000993728638
153	sub_29	Acom	without_pp	1.0	0.6905537459283388	1.2604165077209473
154	sub_30	Acom	without_pp	1.0	0.0	90.0
155	sub_31	Acom	without_pp			
156	sub_32	Acom	without_pp	0.0	0.7204301075268817	0.8162904381752014
157	sub_33	Acom	without_pp	0.0	0.5763546798029556	1.7168784737586975
158	sub_34	Acom	without_pp	1.0	0.0	90.0
159	sub_35	Acom	without_pp	0.0	0.6631016042780749	1.4000244140625
160	sub_36	Acom	without_pp	0.0	0.7060606060606062	1.7135212242603322
161	sub_37	Acom	without_pp	0.0	0.7734806629834254	0.480611652135849
162	sub_38	Acom	without_pp	0.0	0.7462686567164178	0.8191721796989424
163	sub_39	Acom	without_pp	0.0	0.5363128491620112	1.5065863132476807
164	sub_40	Acom	without_pp	0.0	0.7598944591029023	0.8223932385444641
165	sub_41	Acom	without_pp	0.0	0.5405405405405406	2.1758987426757774
166	sub_42	Acom	without_pp	0.0	0.7764705882352941	0.431640625
167	sub_43	Acom	without_pp	0.0	0.8390804597701149	0.6104320287704468
168	sub_44	Acom	without_pp	0.0	0.8441247002398081	0.6104320287704468
169	sub_45	Acom	without_pp	2.0	0.0	90.0
170	sub_46	Acom	without_pp	0.0	0.8657718120805369	0.6104320287704468
171	sub_47	Acom	without_pp	0.0	0.7943262411347518	0.75
172	sub_48	Acom	without_pp	0.0	0.7499999999999999	0.7181553244590759
173	sub_49	Acom	without_pp	0.0	0.5310734463276836	6.351439952850341
174	sub_50	Acom	without_pp	0.0	0.8439716312056738	0.6297670006752014
175	sub_51	Acom	without_pp	0.0	0.8187919463087248	0.6662592172622669
176	sub_52	Acom	without_pp	0.0	0.7659574468085107	0.75
177	sub_53	Acom	without_pp	0.0	0.7310344827586206	0.75
178	sub_54	Acom	without_pp	0.0	0.7952380952380952	1.5
179	sub_55	Acom	without_pp	0.0	0.8333333333333333	0.6932960748672485
180	sub_56	Acom	without_pp	0.0	0.65625	0.8231164813041687
181	sub_57	Acom	without_pp	0.0	0.7971014492753623	0.6104320287704468
182	sub_58	Acom	without_pp	1.0	0.0	90.0
183	sub_59	Acom	without_pp			
184	sub_60	Acom	without_pp	0.0	0.8333333333333333	0.4609375
185	sub_61	Acom	without_pp	0.0	0.8220858895705522	0.889407753944397
186	sub_62	Acom	without_pp	0.0	0.7326732673267327	0.7706359028816223
187	sub_63	Acom	without_pp	0.0	0.905511811023622	0.431640625
188	sub_64	Acom	without_pp	0.0	0.7640449438202247	0.80859375
189	sub_65	Acom	without_pp	0.0	0.6711409395973155	0.9922721385955738
190	sub_66	Acom	without_pp	0.0	0.7468879668049794	0.70001220703125
191	sub_67	Acom	without_pp	0.0	0.7777777777777778	0.70001220703125
192	sub_68	Acom	without_pp	0.0	0.7218045112781954	0.7233398437499989
193	sub_69	Acom	without_pp	0.0	0.6898148148148148	1.0385631322860718
194	sub_70	Acom	without_pp	0.0	0.6933333333333334	0.75
195	sub_71	Acom	without_pp	0.0	0.7770114942528735	0.8093553781509399
196	sub_72	Acom	without_pp	0.0	0.7889908256880734	0.431640625
197	sub_73	Acom	without_pp	0.0	0.30405405405405406	2.5983047723770127
198	sub_74	Acom	without_pp	0.0	0.8085106382978724	0.5975769042968747
199	sub_75	Acom	without_pp	0.0	0.6142649199417758	2.6255674362182617
200	sub_76	Acom	without_pp	0.0	0.6379310344827586	0.8647294044494629
201	sub_77	Acom	without_pp	1.0	0.8283378746594005	0.390625
202	sub_78	Acom	without_pp			
203	sub_79	Acom	without_pp	1.0	0.0	90.0
204	sub_80	Acom	without_pp	0.0	0.628930817610063	0.75
205	sub_81	Acom	without_pp	0.0	0.7848101265822784	0.55859375
206	sub_82	Acom	without_pp	0.0	0.8016701461377871	0.70001220703125
207	sub_83	Acom	without_pp	0.0	0.8401826484018265	0.6325291395187378
208	sub_84	Acom	without_pp	0.0	0.8467614533965244	0.70001220703125
209	sub_85	Acom	without_pp	0.0	0.5620915032679739	1.015625
210	sub_86	Acom	without_pp	0.0	0.6707317073170732	2.1815429687500014
211	sub_87	Acom	without_pp	0.0	0.675925925925926	0.8015731573104858
212	sub_88	Acom	without_pp	0.0	0.0	5.228784680366516
213	sub_89	Acom	without_pp			
214	sub_90	Acom	without_pp	0.0	0.8932584269662921	0.431640625
215	sub_91	Acom	without_pp	0.0	0.8857142857142858	0.75
216	sub_92	Acom	without_pp	0.0	0.8137931034482759	0.541015625
217	sub_93	Acom	without_pp	0.0	0.8072289156626505	1.5
218	sub_94	Acom	without_pp	0.0	0.7300884955752214	1.048964262008667
219	sub_95	Acom	without_pp	0.0	0.9065934065934067	0.376953125
220	sub_96	Acom	without_pp	0.0	0.8260869565217391	0.46819803714752106
221	sub_97	Acom	without_pp	0.0	0.7630057803468209	0.5634757280349731
222	sub_98	Acom	without_pp	1.0	0.0	90.0
223	sub_99	Acom	without_pp	0.0	0.8143712574850299	0.423828125
224	sub_100	Acom	without_pp	0.0	0.8947368421052632	0.4231932342052469
225	sub_101	Acom	without_pp	0.0	0.8681672025723473	0.40625
226	sub_102	Acom	without_pp	0.0	0.7912621359223301	0.7265625
227	sub_103	Acom	without_pp	0.0	0.7716535433070866	0.8525288105010985
228	sub_104	Acom	without_pp	0.0	0.8113207547169812	0.4529296874999981
229	sub_105	Acom	without_pp	0.0	0.8111111111111111	0.627004861831665
230	sub_106	Acom	without_pp	0.0	0.8957528957528956	0.447265625
231	sub_107	Acom	without_pp	1.0	0.12244897959183672	2.293197977542877
232	sub_108	Acom	without_pp	1.0	0.0	90.0
233	sub_109	Acom	without_pp	0.0	0.6774193548387097	0.75
234	sub_110	Acom	without_pp	0.0	0.8421052631578948	0.41796875
235	sub_111	Acom	without_pp	0.0	0.7777777777777778	0.548828125
236	sub_112	Acom	without_pp	0.0	0.48437499999999994	2.585277771949766
237	sub_113	Acom	without_pp	0.0	0.15	1.5608694553375244
238	sub_114	Acom	without_pp	1.0	0.0	90.0
239	sub_115	Acom	without_pp	1.0	0.0	90.0
240	sub_116	Acom	without_pp	0.0	0.784660766961652	0.70001220703125
241	sub_117	Acom	without_pp	0.0	0.8803680981595092	0.376953125
242	sub_118	Acom	without_pp	0.0	0.5789473684210525	0.8918644785881042
243	sub_119	Acom	without_pp	1.0	0.5657370517928287	2.849299454689025
244	sub_120	Acom	without_pp			
245	sub_121	Acom	without_pp	0.0	0.7939339875111507	0.8529589772224426
246	sub_122	Acom	without_pp	0.0	0.6413043478260869	1.11328125
247	sub_123	Acom	without_pp	1.0	0.0	90.0
248	sub_124	Acom	without_pp	0.0	0.8967971530249109	0.400390625
249	sub_125	Acom	without_pp			
250	sub_1	BA	without_pp	0.0	0.9095238095238095	0.5078142166137696
251	sub_2	BA	without_pp	0.0	0.8856990962254121	0.45703125
252	sub_3	BA	without_pp	0.0	0.8093716719914803	0.50390625
253	sub_4	BA	without_pp	0.0	0.8810810810810812	0.8093553781509399
254	sub_5	BA	without_pp	0.0	0.8379446640316206	0.3984375
255	sub_6	BA	without_pp	0.0	0.8995433789954338	0.484375
256	sub_7	BA	without_pp	0.0	0.9428152492668622	0.544921875
257	sub_8	BA	without_pp	0.0	0.944062806673209	0.50390625
258	sub_9	BA	without_pp	0.0	0.880952380952381	0.431640625
259	sub_10	BA	without_pp	0.0	0.9500000000000001	0.431640625
260	sub_11	BA	without_pp	0.0	0.9408695652173913	0.498046875
261	sub_12	BA	without_pp	0.0	0.8966116420503909	0.8637716174125671
262	sub_13	BA	without_pp	0.0	0.9539078156312625	0.40234375
263	sub_14	BA	without_pp	0.0	0.9544072948328268	0.552734375
264	sub_15	BA	without_pp	0.0	0.9562764456981664	0.431640625
265	sub_16	BA	without_pp	0.0	0.8942574257425743	0.431640625
266	sub_17	BA	without_pp	0.0	0.8311030741410488	0.5304704904556274
267	sub_18	BA	without_pp	0.0	0.8469750889679715	0.75
268	sub_19	BA	without_pp	0.0	0.8541114058355438	2.807267224788659
269	sub_20	BA	without_pp	0.0	0.9378590078328981	0.8803200721740723
270	sub_21	BA	without_pp	0.0	0.9089595375722543	0.4921875
271	sub_22	BA	without_pp	1.0	0.8801784576163161	0.6877718567848206
272	sub_23	BA	without_pp	0.0	0.7528205128205129	3.9839539527893066
273	sub_24	BA	without_pp	0.0	0.9110807113543091	0.451171875
274	sub_25	BA	without_pp	0.0	0.8587381351200447	0.48828125
275	sub_26	BA	without_pp	0.0	0.9200819672131147	0.6946828186511992
276	sub_27	BA	without_pp	0.0	0.934322033898305	0.486328125
277	sub_28	BA	without_pp	0.0	0.7167235494880545	2.8323729038238494
278	sub_29	BA	without_pp	0.0	0.8791748526522594	0.46875
279	sub_30	BA	without_pp	0.0	0.8506024096385543	2.7805256843566895
280	sub_31	BA	without_pp	0.0	0.8498206048180421	0.6741020768880808
281	sub_32	BA	without_pp	0.0	0.8436363636363636	0.6044729709625208
282	sub_33	BA	without_pp	0.0	0.8436886854153041	0.380859375
283	sub_34	BA	without_pp	0.0	0.8774928774928775	0.373046875
284	sub_35	BA	without_pp	0.0	0.9651810584958217	0.390625
285	sub_36	BA	without_pp	0.0	0.8578404774823657	1.5553962349891661
286	sub_37	BA	without_pp	0.0	0.9226315789473684	0.38911251574753436
287	sub_38	BA	without_pp	0.0	0.9229398663697104	0.505859375
288	sub_39	BA	without_pp	0.0	0.9473684210526316	0.421875
289	sub_40	BA	without_pp	0.0	0.8595679012345679	0.431640625
290	sub_41	BA	without_pp	0.0	0.5625	3.119731903076172
291	sub_42	BA	without_pp	0.0	0.9317784256559767	0.431640625
292	sub_43	BA	without_pp	0.0	0.8952042628774424	0.75
293	sub_44	BA	without_pp	0.0	0.9549033643521833	0.431640625
294	sub_45	BA	without_pp	0.0	0.9697083725305738	0.388671875
295	sub_46	BA	without_pp	0.0	0.930795847750865	0.431640625
296	sub_47	BA	without_pp	0.0	0.9227513227513228	0.544921875
297	sub_48	BA	without_pp	0.0	0.9274611398963731	0.5078125
298	sub_49	BA	without_pp	1.0	0.33157253149126376	4.248171329498291
299	sub_50	BA	without_pp	1.0	0.8397543271915131	1.5538568496704102
300	sub_51	BA	without_pp	0.0	0.9371884346959123	0.431640625
301	sub_52	BA	without_pp	0.0	0.9735327963176065	0.56640625
302	sub_53	BA	without_pp	0.0	0.9015151515151515	0.8538909554481506
303	sub_54	BA	without_pp	0.0	0.9664551223934723	0.408203125
304	sub_55	BA	without_pp	0.0	0.9468982630272953	0.490234375
305	sub_56	BA	without_pp	0.0	0.9300965194501316	0.58203125
306	sub_57	BA	without_pp	0.0	0.9238505747126436	0.431640625
307	sub_58	BA	without_pp	0.0	0.9090009891196834	0.353515625
308	sub_59	BA	without_pp	0.0	0.9355581127733027	0.3984375
309	sub_60	BA	without_pp	0.0	0.9278996865203761	0.4609375
310	sub_61	BA	without_pp	1.0	0.9282136894824708	0.75
311	sub_62	BA	without_pp	0.0	0.9785123966942149	0.544921875
312	sub_63	BA	without_pp	0.0	0.9452269170579028	0.431640625
313	sub_64	BA	without_pp	0.0	0.9730377471539844	0.404296875
314	sub_65	BA	without_pp	0.0	0.9280343716433942	0.431640625
315	sub_66	BA	without_pp	0.0	0.9595015576323989	0.439453125
316	sub_67	BA	without_pp	0.0	0.8865096359743041	0.48046875
317	sub_68	BA	without_pp	0.0	0.8120649651972158	0.625585937499997
318	sub_69	BA	without_pp	0.0	0.9324810227726728	0.3671875
319	sub_70	BA	without_pp	0.0	0.8586065573770493	0.38671875
320	sub_71	BA	without_pp	0.0	0.8681732580037664	0.40625
321	sub_72	BA	without_pp	0.0	0.9188361408882083	0.722086405754087
322	sub_73	BA	without_pp	0.0	0.8874427572909135	0.5910970568656921
323	sub_74	BA	without_pp	0.0	0.9045643153526972	0.529296875
324	sub_75	BA	without_pp	0.0	0.9309010503040354	0.431640625
325	sub_76	BA	without_pp	0.0	0.8583509513742071	0.38671875
326	sub_77	BA	without_pp	0.0	0.8260135135135135	0.70001220703125
327	sub_78	BA	without_pp	0.0	0.9120715350223547	0.466796875
328	sub_79	BA	without_pp	0.0	0.9584816132858838	0.46484375
329	sub_80	BA	without_pp	0.0	0.8507157464212679	0.75
330	sub_81	BA	without_pp	0.0	0.9355149181905678	0.55859375
331	sub_82	BA	without_pp	0.0	0.941320293398533	0.41015625
332	sub_83	BA	without_pp	0.0	0.8988206083178151	0.447265625
333	sub_84	BA	without_pp	0.0	0.945631067961165	0.423828125
334	sub_85	BA	without_pp	0.0	0.9250243427458618	0.5078125
335	sub_86	BA	without_pp	0.0	0.6445783132530121	1.2344306707382202
336	sub_87	BA	without_pp	0.0	0.9245878639074009	0.390625
337	sub_88	BA	without_pp	0.0	0.9024221453287197	0.6104320287704468
338	sub_89	BA	without_pp	0.0	0.9415715245130961	0.390625
339	sub_90	BA	without_pp	0.0	0.9610721123165284	0.431640625
340	sub_91	BA	without_pp	0.0	0.9573590096286106	0.509765625
341	sub_92	BA	without_pp	0.0	0.9674981103552532	0.541015625
342	sub_93	BA	without_pp	1.0	0.9768637532133677	0.517578125
343	sub_94	BA	without_pp	0.0	0.9629161399072904	0.390625
344	sub_95	BA	without_pp	0.0	0.7636887608069164	5.054008197784424
345	sub_96	BA	without_pp	0.0	0.9387870239774331	0.375
346	sub_97	BA	without_pp	0.0	0.9596337910944652	0.3984375
347	sub_98	BA	without_pp	0.0	0.9684975767366721	0.369140625
348	sub_99	BA	without_pp	0.0	0.9620469083155649	0.423828125
349	sub_100	BA	without_pp	0.0	0.9673790776152982	0.3984375
350	sub_101	BA	without_pp	0.0	0.9509043927648578	0.40625
351	sub_102	BA	without_pp	0.0	0.9346642468239565	0.36328125
352	sub_103	BA	without_pp	0.0	0.9393090569561158	0.416015625
353	sub_104	BA	without_pp	0.0	0.8114169215086646	3.0058493137359616
354	sub_105	BA	without_pp	0.0	0.9478827361563518	0.443359375
355	sub_106	BA	without_pp	0.0	0.9676763569831266	0.447265625
356	sub_107	BA	without_pp	0.0	0.9596083231334149	0.431640625
357	sub_108	BA	without_pp	0.0	0.9363295880149813	0.546875
358	sub_109	BA	without_pp	0.0	0.9243498817966902	0.54296875
359	sub_110	BA	without_pp	0.0	0.9556962025316457	0.41796875
360	sub_111	BA	without_pp	0.0	0.9357326478149101	0.548828125
361	sub_112	BA	without_pp	0.0	0.9576000000000001	0.484375
362	sub_113	BA	without_pp	0.0	0.971540726202159	0.431640625
363	sub_114	BA	without_pp	0.0	0.9274269557021677	0.419921875
364	sub_115	BA	without_pp	0.0	0.9730517115804808	0.431640625
365	sub_116	BA	without_pp	0.0	0.97327852004111	0.390625
366	sub_117	BA	without_pp	0.0	0.8728121353558926	1.0287816524505615
367	sub_118	BA	without_pp	0.0	0.881603675088745	1.9253374338150024
368	sub_119	BA	without_pp	0.0	0.9273786407766991	0.462890625
369	sub_120	BA	without_pp	0.0	0.9291882556131261	0.431640625
370	sub_121	BA	without_pp	0.0	0.9377097009482129	0.9084026217460632
371	sub_122	BA	without_pp	0.0	0.9605442176870748	0.556640625
372	sub_123	BA	without_pp	2.0	0.8060836501901141	6.391010284423826
373	sub_124	BA	without_pp	0.0	0.9538818076477404	0.400390625
374	sub_125	BA	without_pp	0.0	0.9775028121484813	0.0
375	sub_1	ClsAvgB0err	without_pp	0.7	0.6238140851351718	19.44302357673645
376	sub_2	ClsAvgB0err	without_pp	0.45454545454545453	0.6796120819981959	9.38036539554596
377	sub_3	ClsAvgB0err	without_pp	0.16666666666666666	0.7592348852364524	1.5207582970460252
378	sub_4	ClsAvgB0err	without_pp	0.2727272727272727	0.7665860010965129	1.2076586953618291
379	sub_5	ClsAvgB0err	without_pp	0.0	0.7460606756953237	1.282972431724721
380	sub_6	ClsAvgB0err	without_pp	0.16666666666666666	0.6407793631817221	2.697077067941427
381	sub_7	ClsAvgB0err	without_pp	0.16666666666666666	0.8231353903699041	8.162143379449844
382	sub_8	ClsAvgB0err	without_pp	0.3076923076923077	0.8103757125913571	7.447467953195939
383	sub_9	ClsAvgB0err	without_pp	0.18181818181818182	0.6887541190409587	9.759092545509338
384	sub_10	ClsAvgB0err	without_pp	0.2	0.83837668880299	1.26978824019432
385	sub_11	ClsAvgB0err	without_pp	0.38461538461538464	0.7390723206182487	2.7548799285521874
386	sub_12	ClsAvgB0err	without_pp	0.18181818181818182	0.8951922916374196	1.000261140953411
387	sub_13	ClsAvgB0err	without_pp	0.25	0.8345763485097413	7.9671583066383995
388	sub_14	ClsAvgB0err	without_pp	0.16666666666666666	0.814458684531556	8.834866449981927
389	sub_15	ClsAvgB0err	without_pp	0.6923076923076923	0.679424832061807	9.564243217614981
390	sub_16	ClsAvgB0err	without_pp	0.0	0.8300907037674985	1.034349339008331
391	sub_17	ClsAvgB0err	without_pp	0.36363636363636365	0.7197725797510935	8.682403326576406
392	sub_18	ClsAvgB0err	without_pp	0.16666666666666666	0.7444077545215294	8.358775511880715
393	sub_19	ClsAvgB0err	without_pp	0.08333333333333333	0.8666053665655417	1.0967702746391292
394	sub_20	ClsAvgB0err	without_pp	0.0	0.8831408226754185	0.8183775186538697
395	sub_21	ClsAvgB0err	without_pp	0.09090909090909091	0.7982972639937235	1.5081776610829605
396	sub_22	ClsAvgB0err	without_pp	0.7692307692307693	0.624416172866887	21.896780999577963
397	sub_23	ClsAvgB0err	without_pp	0.18181818181818182	0.7789146625903188	1.7336318948052138
398	sub_24	ClsAvgB0err	without_pp	0.1	0.8620095011531882	1.3982428324222564
399	sub_25	ClsAvgB0err	without_pp	0.18181818181818182	0.8049281570213288	1.020187041976235
400	sub_26	ClsAvgB0err	without_pp	0.18181818181818182	0.740441540935624	16.97669845331799
401	sub_27	ClsAvgB0err	without_pp	0.2727272727272727	0.8162798704270592	0.7412880063056932
402	sub_28	ClsAvgB0err	without_pp	0.0	0.7702722829103462	1.2859370470046976
403	sub_29	ClsAvgB0err	without_pp	0.75	0.7649275128218416	8.159651363889376
404	sub_30	ClsAvgB0err	without_pp	0.6923076923076923	0.6722145514692252	15.637152979007134
405	sub_31	ClsAvgB0err	without_pp	0.2	0.7217902186453673	10.505945985019206
406	sub_32	ClsAvgB0err	without_pp	0.3333333333333333	0.8067347450256475	2.0839561333258945
407	sub_33	ClsAvgB0err	without_pp	0.46153846153846156	0.6856316919140503	15.776691092894627
408	sub_34	ClsAvgB0err	without_pp	0.3333333333333333	0.7928247566970775	8.201016180962325
409	sub_35	ClsAvgB0err	without_pp	0.38461538461538464	0.667417723058067	21.354275559003536
410	sub_36	ClsAvgB0err	without_pp	0.7272727272727273	0.7238347479356965	9.786483121460135
411	sub_37	ClsAvgB0err	without_pp	0.25	0.7571414676938569	8.343580003703634
412	sub_38	ClsAvgB0err	without_pp	0.09090909090909091	0.8205728153418472	8.66918900121342
413	sub_39	ClsAvgB0err	without_pp	0.3076923076923077	0.7203213073201385	8.437651985425216
414	sub_40	ClsAvgB0err	without_pp	0.23076923076923078	0.7789979003888589	1.1381683372534235
415	sub_41	ClsAvgB0err	without_pp	0.16666666666666666	0.7654986765105493	1.6944466431935605
416	sub_42	ClsAvgB0err	without_pp	0.3076923076923077	0.6877959209070339	16.046775805950166
417	sub_43	ClsAvgB0err	without_pp	0.23076923076923078	0.6900231272329904	14.522018344127215
418	sub_44	ClsAvgB0err	without_pp	0.3333333333333333	0.7942331796013254	8.594983279705048
419	sub_45	ClsAvgB0err	without_pp	0.8181818181818182	0.7353777777211138	18.412077471342954
420	sub_46	ClsAvgB0err	without_pp	0.3333333333333333	0.8824282193361364	1.3020342131455738
421	sub_47	ClsAvgB0err	without_pp	0.3333333333333333	0.8206902426357378	8.06959075232347
422	sub_48	ClsAvgB0err	without_pp	0.16666666666666666	0.8599007631853431	0.728349765141805
423	sub_49	ClsAvgB0err	without_pp	1.1538461538461537	0.46964875907034187	30.43012476334205
